IC_prev_avg_max,IC_prev_avg_max_bio,IC_ex_max,IC_ex_max_bio
267.683333333333,295.633333333333,12434.0,14840.0
270.866666666667,299.4,12508.0,14854.0
271.7,299.766666666667,12683.0,14912.0
272.2,300.6,12762.0,15043.0
272.283333333333,302.7,12830.0,15507.0
272.7,304.683333333333,12977.0,15708.0
274.116666666667,306.933333333333,12995.0,15755.0
274.283333333333,307.966666666667,13023.0,15757.0
276.3,308.866666666667,13073.0,15866.0
277.25,311.083333333333,13093.0,16027.0
278.366666666667,311.583333333333,13150.0,16151.0
282.066666666667,315.233333333333,13327.0,16220.0
282.133333333333,316.016666666667,13464.0,16359.0
282.2,320.666666666667,13625.0,16411.0
283.516666666667,322.883333333333,13763.0,16548.0
283.9,326.95,13952.0,16745.0
286.033333333333,327.966666666667,13967.0,16796.0
288.566666666667,328.683333333333,14120.0,16836.0
289.783333333333,328.916666666667,14120.0,16905.0
290.05,330.6,14163.0,16958.0
290.466666666667,331.1,14282.0,16962.0
291.116666666667,332.4,14339.0,17058.0
292.666666666667,334.383333333333,14356.0,17223.0
296.016666666667,335.4,14367.0,17426.0
297.383333333333,335.916666666667,14479.0,17433.0
298.6,335.916666666667,14625.0,17513.0
298.9,338.35,14626.0,17540.0
298.966666666667,339.416666666667,15003.0,17773.0
299.1,339.433333333333,15017.0,17773.0
300.1,339.65,15104.0,17907.0
304.566666666667,340.683333333333,15142.0,17961.0
306.95,343.066666666667,15181.0,18082.0
308.033333333333,345.083333333333,15281.0,18090.0
309.016666666667,346.7,15333.0,18115.0
310.483333333333,346.85,15445.0,18118.0
311.1,347.016666666667,15552.0,18339.0
311.183333333333,349.05,15559.0,18549.0
311.2,349.1,15566.0,18783.0
311.266666666667,349.683333333333,15626.0,18801.0
311.7,350.783333333333,15634.0,18892.0
314.416666666667,351.216666666667,15872.0,18913.0
317.35,353.583333333333,15891.0,18936.0
317.75,354.316666666667,15983.0,18966.0
319.516666666667,357.066666666667,16030.0,19219.0
320.65,358.266666666667,16247.0,19270.0
322.35,361.466666666667,16258.0,19282.0
323.35,361.7,16322.0,19359.0
323.683333333333,363.183333333333,16392.0,19418.0
323.783333333333,363.183333333333,16550.0,19481.0
324.4,363.75,16595.0,19599.0
325.083333333333,364.816666666667,16646.0,19820.0
326.5,364.9,16726.0,19910.0
327.25,365.15,16754.0,19921.0
328.133333333333,366.283333333333,16890.0,20170.0
328.983333333333,373.116666666667,16983.0,20406.0
329.033333333333,374.883333333333,17142.0,20432.0
331.466666666667,378.433333333333,17264.0,20437.0
331.533333333333,379.116666666667,17359.0,20519.0
331.75,380.083333333333,17401.0,20835.0
334.283333333333,380.733333333333,17573.0,20921.0
335.883333333333,382.0,17643.0,20990.0
336.233333333333,384.883333333333,17668.0,21090.0
336.633333333333,387.116666666667,17708.0,21099.0
337.1,389.133333333333,17750.0,21262.0
337.533333333333,389.283333333333,17783.0,21333.0
337.616666666667,390.216666666667,17812.0,21372.0
337.866666666667,393.616666666667,17851.0,21498.0
342.366666666667,393.983333333333,17929.0,21617.0
342.566666666667,394.116666666667,17969.0,21640.0
344.566666666667,395.466666666667,17998.0,21642.0
345.483333333333,396.633333333333,18009.0,21664.0
348.616666666667,396.75,18109.0,21729.0
349.333333333333,398.866666666667,18125.0,21799.0
349.883333333333,400.966666666667,18215.0,21949.0
350.033333333333,403.366666666667,18274.0,22184.0
352.383333333333,406.95,18412.0,22319.0
352.783333333333,407.0,18482.0,22812.0
353.366666666667,409.883333333333,18544.0,22845.0
353.95,412.05,18585.0,22910.0
356.05,416.783333333333,18587.0,22989.0
356.45,417.516666666667,18633.0,23204.0
356.533333333333,423.35,18638.0,23244.0
358.383333333333,423.4,18948.0,23440.0
359.166666666667,424.616666666667,19055.0,23565.0
360.9,427.483333333333,19085.0,23613.0
362.933333333333,430.316666666667,19099.0,23792.0
364.0,430.366666666667,19205.0,24013.0
365.6,432.016666666667,19232.0,24015.0
366.15,432.183333333333,19993.0,24030.0
366.416666666667,436.6,20021.0,24119.0
366.533333333333,437.716666666667,20047.0,24131.0
367.4,438.166666666667,20087.0,24191.0
368.733333333333,442.466666666667,20088.0,24297.0
368.766666666667,445.683333333333,20177.0,24582.0
369.833333333333,446.566666666667,20204.0,24597.0
370.466666666667,447.133333333333,20495.0,24628.0
370.55,448.533333333333,20530.0,24641.0
374.15,449.15,20588.0,24930.0
374.6,451.166666666667,20652.0,25090.0
375.75,452.15,20924.0,25306.0
378.983333333333,453.05,20986.0,25327.0
379.6,453.433333333333,20997.0,25451.0
384.133333333333,456.6,20999.0,25692.0
384.85,460.133333333333,21028.0,25744.0
384.9,460.966666666667,21067.0,25780.0
384.9,461.383333333333,21309.0,26135.0
385.816666666667,461.966666666667,21464.0,26182.0
386.466666666667,464.883333333333,21586.0,26276.0
387.65,466.983333333333,21741.0,26300.0
388.1,467.016666666667,21759.0,26314.0
391.283333333333,467.616666666667,21844.0,26361.0
392.383333333333,469.533333333333,22048.0,26368.0
392.95,469.633333333333,22075.0,26374.0
393.216666666667,474.233333333333,22160.0,26433.0
394.616666666667,474.35,22231.0,26518.0
398.966666666667,474.816666666667,22398.0,26574.0
406.633333333333,475.683333333333,22503.0,26637.0
407.883333333333,477.633333333333,22562.0,26677.0
407.966666666667,479.35,22765.0,26780.0
411.116666666667,481.783333333333,22998.0,26932.0
413.516666666667,481.883333333333,23002.0,26961.0
415.866666666667,482.183333333333,23051.0,27104.0
415.9,482.633333333333,23241.0,27286.0
418.333333333333,484.116666666667,23413.0,27483.0
419.083333333333,486.383333333333,23440.0,27504.0
419.383333333333,486.4,23516.0,27542.0
420.85,486.45,23552.0,27581.0
421.65,488.15,23555.0,27696.0
422.666666666667,488.7,23616.0,27702.0
427.683333333333,488.883333333333,23655.0,27764.0
429.233333333333,489.7,23903.0,27850.0
429.883333333333,490.3,23985.0,27909.0
431.033333333333,490.516666666667,24019.0,27940.0
432.033333333333,493.466666666667,24097.0,27946.0
433.666666666667,494.5,24113.0,28045.0
434.783333333333,495.133333333333,24166.0,28077.0
440.666666666667,496.216666666667,24237.0,28276.0
442.9,496.683333333333,24398.0,28289.0
443.966666666667,498.183333333333,24487.0,28430.0
446.116666666667,501.083333333333,24610.0,28445.0
446.516666666667,507.933333333333,24648.0,28697.0
446.533333333333,511.183333333333,24769.0,28803.0
447.0,512.3,24960.0,28956.0
447.966666666667,512.75,25091.0,29191.0
448.85,512.85,25091.0,29457.0
449.6,513.766666666667,25192.0,29463.0
449.666666666667,515.316666666667,25230.0,29478.0
450.5,515.566666666667,25368.0,29514.0
450.533333333333,517.75,25777.0,29644.0
452.066666666667,518.833333333333,25946.0,29670.0
452.116666666667,525.183333333333,26056.0,29742.0
453.6,525.316666666667,26131.0,29761.0
454.65,530.266666666667,26250.0,29795.0
454.8,530.933333333333,26407.0,30087.0
457.166666666667,531.616666666667,26475.0,30135.0
459.466666666667,531.666666666667,26666.0,30146.0
464.883333333333,532.25,26687.0,30210.0
465.783333333333,532.366666666666,26875.0,30578.0
469.083333333333,533.5,26902.0,30604.0
475.983333333333,538.016666666667,27019.0,30650.0
477.533333333333,539.25,27168.0,30774.0
480.333333333333,542.733333333333,27217.0,31061.0
480.9,545.883333333333,27266.0,31151.0
481.766666666667,546.433333333333,27332.0,31223.0
482.116666666667,546.866666666667,27505.0,31280.0
485.266666666667,549.533333333333,27715.0,31397.0
488.883333333333,555.933333333333,27861.0,31407.0
489.2,556.25,27996.0,31666.0
490.483333333333,557.2,28001.0,31861.0
503.833333333333,557.533333333333,28040.0,31863.0
507.95,560.8,28081.0,31887.0
508.6,561.666666666667,28160.0,32045.0
509.516666666667,564.2,28858.0,32063.0
511.866666666667,564.366666666666,28870.0,32162.0
512.033333333333,565.633333333333,28964.0,32333.0
514.383333333333,565.8,29153.0,32411.0
515.183333333333,567.783333333333,29246.0,32434.0
515.983333333333,570.916666666667,29383.0,32513.0
520.983333333333,572.533333333333,29391.0,32611.0
523.583333333333,573.383333333333,29460.0,32691.0
523.9,574.9,29531.0,32877.0
525.116666666667,575.75,29609.0,33257.0
525.433333333333,579.95,29629.0,33275.0
526.166666666667,581.466666666667,29712.0,33279.0
526.683333333333,589.783333333333,29892.0,33358.0
527.683333333333,590.166666666667,30151.0,33379.0
529.75,591.333333333333,30404.0,33468.0
531.166666666667,592.166666666667,30510.0,33635.0
532.15,592.883333333333,30603.0,33739.0
532.183333333333,597.233333333333,30683.0,33904.0
535.2,598.833333333333,30694.0,34048.0
537.983333333333,604.183333333333,30712.0,34195.0
538.133333333333,607.133333333333,30764.0,34308.0
540.616666666667,609.516666666667,30848.0,34446.0
542.616666666667,609.75,30899.0,34476.0
543.333333333333,614.766666666667,31099.0,34729.0
543.766666666667,615.1,31128.0,34899.0
543.8,620.616666666667,31150.0,34920.0
545.933333333333,623.416666666667,31181.0,35127.0
546.516666666667,627.316666666667,31245.0,35187.0
548.183333333333,629.533333333333,31298.0,35347.0
550.1,630.65,31332.0,35412.0
551.766666666667,630.95,31451.0,35768.0
553.9,631.133333333333,31466.0,35903.0
555.016666666667,636.45,31694.0,36085.0
555.1,636.916666666667,31719.0,36307.0
556.25,637.466666666667,31726.0,36322.0
556.316666666667,638.416666666667,31811.0,36347.0
556.716666666667,639.733333333333,31896.0,36389.0
559.416666666667,640.283333333333,32246.0,36406.0
562.8,640.966666666667,32248.0,36581.0
564.016666666667,641.45,32607.0,36670.0
565.25,643.45,32651.0,36672.0
566.2,650.8,32657.0,36965.0
571.2,657.5,33024.0,37314.0
573.8,659.65,33057.0,37489.0
578.066666666667,661.066666666666,33209.0,37522.0
583.016666666667,662.45,33233.0,37643.0
583.1,662.75,33258.0,37713.0
586.95,663.516666666667,33290.0,37721.0
587.683333333333,663.966666666667,33403.0,37791.0
588.416666666667,667.4,33423.0,37907.0
588.516666666667,667.85,33752.0,38024.0
588.883333333333,674.783333333333,33888.0,38274.0
589.566666666666,675.533333333333,33897.0,38362.0
590.183333333333,675.566666666666,34035.0,38414.0
590.283333333333,676.4,34132.0,38430.0
590.6,676.666666666667,34142.0,38514.0
591.383333333333,679.133333333333,34169.0,38652.0
592.866666666667,680.983333333333,34249.0,38706.0
593.866666666667,684.35,34282.0,38759.0
594.933333333333,684.833333333333,34347.0,39003.0
597.366666666667,689.216666666667,34424.0,39095.0
598.383333333333,693.75,34431.0,39340.0
598.85,697.583333333333,34460.0,39357.0
599.666666666667,705.833333333333,34527.0,39449.0
600.6,706.266666666667,34760.0,39517.0
601.866666666667,706.75,34807.0,39538.0
605.3,710.45,35087.0,39539.0
610.133333333333,711.166666666667,35162.0,39645.0
610.95,712.216666666667,35302.0,39836.0
611.733333333333,714.833333333333,35392.0,40052.0
615.55,715.916666666667,35544.0,40157.0
617.633333333333,722.35,35548.0,40243.0
618.633333333333,722.383333333333,35591.0,40483.0
624.3,726.483333333333,35639.0,40505.0
624.683333333333,726.65,35763.0,40663.0
625.566666666666,726.75,35897.0,40687.0
631.616666666667,728.6,36051.0,40802.0
637.35,729.633333333333,36069.0,40883.0
640.516666666667,730.116666666667,36080.0,41068.0
642.633333333333,733.383333333333,36458.0,41151.0
642.833333333333,736.816666666667,36571.0,41233.0
644.633333333333,738.033333333333,37227.0,41253.0
652.116666666667,739.833333333333,37378.0,41259.0
652.916666666667,740.9,37414.0,41425.0
653.033333333334,741.1,37427.0,41530.0
653.85,741.183333333333,37472.0,41536.0
661.216666666667,743.016666666667,37732.0,41543.0
665.716666666667,744.65,37753.0,41564.0
671.466666666667,745.833333333333,37942.0,41576.0
673.233333333333,748.7,38203.0,41616.0
676.066666666667,749.25,38408.0,41687.0
676.166666666666,754.766666666667,38779.0,41692.0
685.4,757.416666666667,39135.0,41952.0
687.1,760.716666666667,39155.0,42139.0
688.366666666666,760.983333333333,39284.0,42230.0
688.85,761.483333333333,39451.0,42251.0
694.2,764.083333333333,39522.0,42521.0
695.85,764.316666666667,39922.0,42550.0
700.583333333333,766.45,39934.0,42577.0
701.333333333333,767.916666666667,39996.0,42820.0
707.433333333333,769.383333333333,40071.0,42837.0
708.333333333333,769.4,40407.0,42951.0
712.333333333333,769.45,40442.0,43070.0
713.716666666667,772.2,40920.0,43141.0
719.533333333333,774.066666666667,41246.0,43154.0
722.383333333333,774.333333333333,41332.0,43166.0
724.9,774.983333333333,41560.0,43347.0
729.183333333333,776.65,41610.0,43502.0
730.166666666667,778.866666666667,41658.0,43562.0
734.566666666667,781.366666666666,41781.0,43590.0
737.633333333333,783.366666666667,41886.0,43653.0
739.433333333333,788.166666666667,41917.0,43906.0
742.25,789.0,42130.0,43914.0
744.333333333333,790.8,42147.0,43973.0
747.533333333333,792.416666666667,42279.0,44016.0
749.95,795.933333333333,42281.0,44128.0
750.7,797.033333333333,42351.0,44291.0
750.983333333333,806.95,42410.0,44379.0
754.616666666667,810.033333333333,42541.0,44443.0
759.533333333333,810.933333333333,42844.0,44483.0
764.883333333334,812.3,42902.0,44486.0
776.75,820.866666666666,43051.0,44598.0
777.083333333333,827.25,43650.0,44602.0
780.583333333334,831.583333333333,43934.0,44625.0
786.116666666667,831.95,44251.0,44717.0
786.65,833.266666666667,44290.0,44958.0
789.033333333333,835.0,44353.0,44960.0
789.816666666666,835.183333333333,44394.0,45213.0
790.666666666667,837.933333333333,44672.0,45252.0
800.066666666667,838.583333333333,44782.0,45512.0
805.666666666666,840.1,44823.0,45754.0
809.066666666667,841.116666666667,44829.0,45814.0
809.816666666667,842.6,44840.0,45832.0
818.7,846.066666666666,45136.0,45878.0
823.566666666666,846.183333333333,45342.0,46400.0
824.233333333333,850.483333333333,45377.0,46597.0
824.616666666667,855.666666666667,45643.0,46914.0
827.216666666667,857.15,45920.0,46955.0
827.333333333333,858.45,45962.0,46969.0
836.85,866.016666666667,46137.0,47024.0
839.066666666667,870.616666666667,46655.0,47173.0
839.2,874.683333333333,46828.0,47194.0
839.633333333333,880.533333333333,47001.0,47312.0
842.716666666667,880.666666666667,47204.0,47377.0
854.25,885.633333333333,47289.0,47573.0
859.566666666667,889.716666666667,47379.0,47684.0
864.916666666667,896.516666666667,47802.0,47879.0
866.516666666667,897.35,47949.0,48364.0
869.466666666667,901.75,48191.0,48493.0
872.083333333333,903.833333333333,48504.0,48696.0
875.966666666667,904.066666666667,48534.0,48799.0
879.3,908.183333333333,48814.0,49264.0
880.75,914.6,48948.0,49474.0
896.233333333333,914.75,48948.0,49799.0
896.966666666667,928.683333333333,49129.0,50250.0
898.033333333333,935.366666666667,49153.0,50375.0
899.233333333333,938.783333333334,49262.0,50431.0
899.383333333333,945.05,49889.0,50511.0
902.583333333333,946.0,49901.0,50567.0
915.066666666667,958.216666666667,50025.0,51115.0
935.366666666667,959.383333333334,50196.0,51379.0
935.466666666667,970.816666666667,50493.0,51811.0
938.45,981.366666666666,51098.0,52234.0
940.216666666666,982.483333333333,51553.0,53322.0
941.666666666667,997.066666666667,51706.0,53355.0
958.483333333333,1004.85,51880.0,53436.0
978.016666666667,1006.26666666667,52945.0,53647.0
987.266666666667,1012.28333333333,52983.0,54446.0
987.416666666667,1013.66666666667,53042.0,54491.0
992.9,1040.33333333333,53150.0,54633.0
995.15,1058.56666666667,53397.0,54712.0
1000.61666666667,1061.9,54040.0,54857.0
1009.38333333333,1063.18333333333,54338.0,54891.0
1038.95,1067.83333333333,55970.0,55299.0
1042.96666666667,1070.8,56106.0,55340.0
1055.71666666667,1113.31666666667,56205.0,56090.0
1071.91666666667,1114.41666666667,56735.0,56656.0
1087.43333333333,1116.86666666667,56988.0,56707.0
1123.53333333333,1118.03333333333,58500.0,56755.0
1128.13333333333,1121.66666666667,58757.0,57957.0
1132.23333333333,1136.28333333333,59228.0,58242.0
1148.0,1165.08333333333,59458.0,59278.0
1174.95,1173.98333333333,61066.0,60921.0
1208.75,1201.63333333333,62061.0,61005.0
1255.11666666667,1279.41666666667,64002.0,63102.0
1329.76666666667,1292.88333333333,65029.0,63230.0
